ticker,date,close
MHLXMIRU.NS,2026-07-09,140.02999877929688
MHLXMIRU.NS,2026-07-10,139.2100067138672
MHLXMIRU.NS,2026-07-13,136.4199981689453
MINDTECK.NS,2026-07-06,211.3800048828125
MINDTECK.NS,2026-07-07,206.94000244140625
MINDTECK.NS,2026-07-08,202.8600006103516
MINDTECK.NS,2026-07-09,204.92999267578125
MINDTECK.NS,2026-07-10,210.22999572753903
MINDTECK.NS,2026-07-13,209.80999755859372
MMTC.NS,2026-07-06,66.26000213623047
MMTC.NS,2026-07-07,65.2300033569336
MMTC.NS,2026-07-08,63.43000030517578
MMTC.NS,2026-07-09,64.16000366210938
MMTC.NS,2026-07-10,65.0999984741211
MMTC.NS,2026-07-13,64.94999694824219
MMWL.NS,2026-07-06,13.369999885559082
MMWL.NS,2026-07-07,13.210000038146973
MMWL.NS,2026-07-08,13.15999984741211
MMWL.NS,2026-07-09,13.260000228881836
MMWL.NS,2026-07-10,13.279999732971191
MMWL.NS,2026-07-13,13.239999771118164
MODIS.NS,2026-07-06,344.29998779296875
MODIS.NS,2026-07-07,343.54998779296875
MODIS.NS,2026-07-08,338.1000061035156
MODIS.NS,2026-07-09,343.3500061035156
MODIS.NS,2026-07-10,348.6000061035156
MODIS.NS,2026-07-13,348.79998779296875
MODISONLTD.NS,2026-07-06,293.0565490722656
MODISONLTD.NS,2026-07-07,291.1263122558594
MODISONLTD.NS,2026-07-08,283.90008544921875
MODISONLTD.NS,2026-07-09,288.0081481933594
MODISONLTD.NS,2026-07-10,296.1747436523437
MODISONLTD.NS,2026-07-13,293.70001220703125
MOIL.NS,2026-07-06,279.70001220703125
MOIL.NS,2026-07-07,275.79998779296875
MOIL.NS,2026-07-08,269.0
MOIL.NS,2026-07-09,270.5
MOIL.NS,2026-07-10,274.0
MOIL.NS,2026-07-13,276.3999938964844
MONARCH.NS,2026-07-06,353.75
MONARCH.NS,2026-07-07,347.70001220703125
MONARCH.NS,2026-07-08,345.5
MONARCH.NS,2026-07-09,351.20001220703125
MONARCH.NS,2026-07-10,360.7000122070313
MONARCH.NS,2026-07-13,363.5
MONTECARLO.NS,2026-07-06,549.0999755859375
MONTECARLO.NS,2026-07-07,544.5499877929688
MONTECARLO.NS,2026-07-08,538.0999755859375
MONTECARLO.NS,2026-07-09,542.75
MONTECARLO.NS,2026-07-10,541.6500244140625
MONTECARLO.NS,2026-07-13,537.25
MOTISONS.NS,2026-07-06,15.0
MOTISONS.NS,2026-07-07,14.90999984741211
MOTISONS.NS,2026-07-08,14.09000015258789
MOTISONS.NS,2026-07-09,14.279999732971191
MOTISONS.NS,2026-07-10,14.199999809265137
MOTISONS.NS,2026-07-13,14.25
MPHASIS.NS,2026-07-06,2246.959716796875
MPHASIS.NS,2026-07-07,2312.60009765625
MPHASIS.NS,2026-07-08,2241.89990234375
MPHASIS.NS,2026-07-09,2261.300048828125
MPHASIS.NS,2026-07-10,2321.89990234375
MPHASIS.NS,2026-07-13,2390.39990234375
MPSLTD.NS,2026-07-06,2011.300048828125
MPSLTD.NS,2026-07-07,1999.0
MPSLTD.NS,2026-07-08,1948.9000244140625
MPSLTD.NS,2026-07-09,2022.800048828125
MPSLTD.NS,2026-07-10,1997.0
MPSLTD.NS,2026-07-13,2020.699951171875
MRF.NS,2026-07-06,135640.0
MRF.NS,2026-07-07,138650.0
MRF.NS,2026-07-08,132940.0
MRF.NS,2026-07-09,133870.0
MRF.NS,2026-07-10,134425.0
MRF.NS,2026-07-13,131285.0
MSPL.NS,2026-07-06,42.27000045776367
MSPL.NS,2026-07-07,41.16999816894531
MSPL.NS,2026-07-08,40.380001068115234
MSPL.NS,2026-07-09,39.31999969482422
MSPL.NS,2026-07-10,39.13999938964844
MSPL.NS,2026-07-13,39.66999816894531
MUFTI.NS,2026-07-06,88.41000366210938
MUFTI.NS,2026-07-07,87.0199966430664
MUFTI.NS,2026-07-08,84.25
MUFTI.NS,2026-07-09,84.80000305175781
MUFTI.NS,2026-07-10,85.62000274658203
MUFTI.NS,2026-07-13,87.16000366210938
MUKKA.NS,2026-07-06,23.65999984741211
MUKKA.NS,2026-07-07,23.59000015258789
MUKKA.NS,2026-07-08,22.700000762939453
MUKKA.NS,2026-07-09,23.32999992370605
MUKKA.NS,2026-07-10,23.07999992370605
MUKKA.NS,2026-07-13,24.0
MVGJL.NS,2026-07-06,150.77999877929688
MVGJL.NS,2026-07-07,148.1199951171875
MVGJL.NS,2026-07-08,152.6300048828125
MVGJL.NS,2026-07-09,158.02999877929688
MVGJL.NS,2026-07-10,156.14999389648438
MVGJL.NS,2026-07-13,165.13999938964844
NAHARCAP.NS,2026-07-06,247.50999450683597
NAHARCAP.NS,2026-07-07,248.0
NAHARCAP.NS,2026-07-08,245.0
NAHARCAP.NS,2026-07-09,245.3500061035156
NAHARCAP.NS,2026-07-10,247.3699951171875
NAHARCAP.NS,2026-07-13,250.6499938964844
NAHARPOLY.NS,2026-07-06,254.9499969482422
NAHARPOLY.NS,2026-07-07,254.3500061035156
NAHARPOLY.NS,2026-07-08,245.75
NAHARPOLY.NS,2026-07-09,249.1999969482422
NAHARPOLY.NS,2026-07-10,253.0500030517578
NAHARPOLY.NS,2026-07-13,253.6999969482422
NAM-INDIA.NS,2026-07-06,1207.5
NAM-INDIA.NS,2026-07-07,1192.5999755859375
NAM-INDIA.NS,2026-07-08,1168.0
NAM-INDIA.NS,2026-07-09,1218.199951171875
NAM-INDIA.NS,2026-07-10,1212.699951171875
NAM-INDIA.NS,2026-07-13,1215.300048828125
NARMADA.NS,2026-07-06,36.20000076293945
NARMADA.NS,2026-07-07,35.58000183105469
NARMADA.NS,2026-07-08,34.529998779296875
NARMADA.NS,2026-07-09,34.630001068115234
NARMADA.NS,2026-07-10,34.779998779296875
NARMADA.NS,2026-07-13,34.36000061035156
NATCAPSUQ.NS,2026-07-06,148.55999755859375
NATCAPSUQ.NS,2026-07-07,147.25999450683594
NATCAPSUQ.NS,2026-07-08,142.47000122070312
NATCAPSUQ.NS,2026-07-09,142.11000061035156
NATCAPSUQ.NS,2026-07-10,144.9600067138672
NATCAPSUQ.NS,2026-07-13,143.67999267578125
NATCOPHARM.NS,2026-07-06,932.0
NATCOPHARM.NS,2026-07-07,984.1500244140624
NATCOPHARM.NS,2026-07-08,966.2999877929688
NATCOPHARM.NS,2026-07-09,961.5999755859376
NATCOPHARM.NS,2026-07-10,984.0999755859376
NATCOPHARM.NS,2026-07-13,979.9500122070312
NATIONALUM.NS,2026-07-06,351.04998779296875
NATIONALUM.NS,2026-07-07,342.54998779296875
NATIONALUM.NS,2026-07-08,349.75
NATIONALUM.NS,2026-07-09,349.5
NATIONALUM.NS,2026-07-10,354.8500061035156
NATIONALUM.NS,2026-07-13,355.20001220703125
NAVA.NS,2026-07-06,618.3499755859375
NAVA.NS,2026-07-07,603.7000122070312
NAVA.NS,2026-07-08,591.9000244140625
NAVA.NS,2026-07-09,596.5999755859375
NAVA.NS,2026-07-10,599.75
NAVA.NS,2026-07-13,602.6500244140625
NAVINFLUOR.NS,2026-07-06,7729.0
NAVINFLUOR.NS,2026-07-07,7547.0
NAVINFLUOR.NS,2026-07-08,7363.0
NAVINFLUOR.NS,2026-07-09,7689.0
NAVINFLUOR.NS,2026-07-10,7712.0
NAVINFLUOR.NS,2026-07-13,7637.0
NAVKARCORP.NS,2026-07-06,109.01000213623048
NAVKARCORP.NS,2026-07-07,106.5
NAVKARCORP.NS,2026-07-08,101.8000030517578
NAVKARCORP.NS,2026-07-09,104.12999725341795
NAVKARCORP.NS,2026-07-10,109.1999969482422
NAVKARCORP.NS,2026-07-13,109.9499969482422
NAVNETEDUL.NS,2026-07-06,149.13999938964844
NAVNETEDUL.NS,2026-07-07,149.88999938964844
NAVNETEDUL.NS,2026-07-08,147.4199981689453
NAVNETEDUL.NS,2026-07-09,148.72000122070312
NAVNETEDUL.NS,2026-07-10,150.0500030517578
NAVNETEDUL.NS,2026-07-13,150.52999877929688
NBCC.NS,2026-07-06,99.56999969482422
NBCC.NS,2026-07-07,98.54000091552734
NBCC.NS,2026-07-08,94.77999877929688
NBCC.NS,2026-07-09,97.75
NBCC.NS,2026-07-10,99.9800033569336
NBCC.NS,2026-07-13,101.48999786376952
NCLIND.NS,2026-07-06,185.2100067138672
NCLIND.NS,2026-07-07,181.91000366210935
NCLIND.NS,2026-07-08,179.35000610351562
NCLIND.NS,2026-07-09,185.77999877929688
NCLIND.NS,2026-07-10,186.77999877929688
NCLIND.NS,2026-07-13,185.8999938964844
NDL.NS,2026-07-06,2.400000095367432
NDL.NS,2026-07-07,2.380000114440918
NDL.NS,2026-07-08,2.3299999237060547
NDL.NS,2026-07-09,2.390000104904175
NDL.NS,2026-07-10,2.400000095367432
NDL.NS,2026-07-13,2.390000104904175
NDRAUTO.NS,2026-07-06,880.4000244140625
NDRAUTO.NS,2026-07-07,866.4500122070312
NDRAUTO.NS,2026-07-08,842.7999877929688
NDRAUTO.NS,2026-07-09,852.7999877929688
NDRAUTO.NS,2026-07-10,854.75
NDRAUTO.NS,2026-07-13,846.7999877929688
NECCLTD.NS,2026-07-06,16.020000457763672
NECCLTD.NS,2026-07-07,16.059999465942383
NECCLTD.NS,2026-07-08,15.979999542236328
NECCLTD.NS,2026-07-09,15.90999984741211
NECCLTD.NS,2026-07-10,16.079999923706055
NECCLTD.NS,2026-07-13,15.489999771118164
NESCO.NS,2026-07-06,1151.300048828125
NESCO.NS,2026-07-07,1143.4000244140625
NESCO.NS,2026-07-08,1096.5999755859375
NESCO.NS,2026-07-09,1099.5999755859375
NESCO.NS,2026-07-10,1099.0
NESCO.NS,2026-07-13,1085.5999755859375
NEWGEN.NS,2026-07-06,480.0499877929688
NEWGEN.NS,2026-07-07,480.0
NEWGEN.NS,2026-07-08,465.6499938964844
NEWGEN.NS,2026-07-09,473.2000122070313
NEWGEN.NS,2026-07-10,517.2000122070312
NEWGEN.NS,2026-07-13,590.5
NFL.NS,2026-07-06,74.69000244140625
NFL.NS,2026-07-07,74.41999816894531
NFL.NS,2026-07-08,72.66000366210938
NFL.NS,2026-07-09,72.94000244140625
NFL.NS,2026-07-10,73.75
NFL.NS,2026-07-13,73.62999725341797
NGIL.NS,2026-07-06,41.61000061035156
NGIL.NS,2026-07-07,41.93999862670898
NGIL.NS,2026-07-08,40.83000183105469
NGIL.NS,2026-07-09,40.97999954223633
NGIL.NS,2026-07-10,39.97999954223633
NGIL.NS,2026-07-13,39.2400016784668
NGLFINE.NS,2026-07-06,3237.199951171875
NGLFINE.NS,2026-07-07,3092.300048828125
NGLFINE.NS,2026-07-08,3224.60009765625
NGLFINE.NS,2026-07-09,3211.300048828125
NGLFINE.NS,2026-07-10,3193.60009765625
NGLFINE.NS,2026-07-13,3160.89990234375
NIFTYBEES.NS,2026-07-06,277.42999267578125
NIFTYBEES.NS,2026-07-07,277.04998779296875
NIFTYBEES.NS,2026-07-08,271.69000244140625
NIFTYBEES.NS,2026-07-09,272.760009765625
NIFTYBEES.NS,2026-07-10,275.07000732421875
NIFTYBEES.NS,2026-07-13,275.29998779296875
NIITMTS.NS,2026-07-06,238.88999938964844
NIITMTS.NS,2026-07-07,244.58999633789065
NIITMTS.NS,2026-07-08,244.3500061035156
NIITMTS.NS,2026-07-09,242.1000061035156
NIITMTS.NS,2026-07-10,242.9199981689453
NIITMTS.NS,2026-07-13,255.1100006103516
NINSYS.NS,2026-07-06,888.0999755859375
NINSYS.NS,2026-07-07,900.7999877929688
NINSYS.NS,2026-07-08,901.9000244140624
NINSYS.NS,2026-07-09,914.1500244140624
NINSYS.NS,2026-07-10,882.9000244140625
NINSYS.NS,2026-07-13,869.75
NIRAJ.NS,2026-07-06,29.739999771118164
NIRAJ.NS,2026-07-07,29.40999984741211
NIRAJ.NS,2026-07-08,29.38999938964844
NIRAJ.NS,2026-07-09,29.3799991607666
NIRAJ.NS,2026-07-10,29.32999992370605
NIRAJ.NS,2026-07-13,29.190000534057617
NITCO.NS,2026-07-06,115.0
NITCO.NS,2026-07-07,112.70999908447266
NITCO.NS,2026-07-08,106.76000213623048
NITCO.NS,2026-07-09,108.08999633789062
NITCO.NS,2026-07-10,106.5199966430664
NITCO.NS,2026-07-13,107.05999755859376
NITTAGELA.NS,2026-07-06,1763.0999755859375
NITTAGELA.NS,2026-07-07,1777.699951171875
NITTAGELA.NS,2026-07-08,1845.699951171875
NITTAGELA.NS,2026-07-09,1928.699951171875
NITTAGELA.NS,2026-07-10,2031.4000244140625
NITTAGELA.NS,2026-07-13,1929.199951171875
NMDC.NS,2026-07-06,85.06999969482422
NMDC.NS,2026-07-07,84.3499984741211
NMDC.NS,2026-07-08,83.73999786376953
NMDC.NS,2026-07-09,84.41999816894531
NMDC.NS,2026-07-10,84.91999816894531
NMDC.NS,2026-07-13,84.12999725341797
NOVAAGRI.NS,2026-07-06,25.600000381469727
NOVAAGRI.NS,2026-07-07,25.18000030517578
NOVAAGRI.NS,2026-07-08,24.8799991607666
NOVAAGRI.NS,2026-07-09,24.049999237060547
NOVAAGRI.NS,2026-07-10,23.59000015258789
NOVAAGRI.NS,2026-07-13,23.1299991607666
NRL.NS,2026-07-06,95.75
NRL.NS,2026-07-07,97.55999755859376
NRL.NS,2026-07-08,96.27999877929688
NRL.NS,2026-07-09,96.11000061035156
NRL.NS,2026-07-10,100.29000091552734
NRL.NS,2026-07-13,105.3000030517578
NSLNISP.NS,2026-07-06,43.9900016784668
NSLNISP.NS,2026-07-07,43.2599983215332
NSLNISP.NS,2026-07-08,42.59999847412109
NSLNISP.NS,2026-07-09,42.75
NSLNISP.NS,2026-07-10,43.31999969482422
NSLNISP.NS,2026-07-13,43.150001525878906
NYKAA.NS,2026-07-06,313.5
NYKAA.NS,2026-07-07,315.20001220703125
NYKAA.NS,2026-07-08,317.95001220703125
NYKAA.NS,2026-07-09,324.04998779296875
NYKAA.NS,2026-07-10,330.1000061035156
NYKAA.NS,2026-07-13,328.3999938964844
OFSS.NS,2026-07-06,11071.0
OFSS.NS,2026-07-07,11097.0
OFSS.NS,2026-07-08,11002.0
OFSS.NS,2026-07-09,11134.0
OFSS.NS,2026-07-10,11651.0
OFSS.NS,2026-07-13,11746.0
OMAXAUTO.NS,2026-07-06,230.02999877929688
OMAXAUTO.NS,2026-07-07,229.33999633789065
OMAXAUTO.NS,2026-07-08,221.27999877929688
OMAXAUTO.NS,2026-07-09,230.72000122070312
OMAXAUTO.NS,2026-07-10,242.25
OMAXAUTO.NS,2026-07-13,254.3600006103516
ONGC.NS,2026-07-06,243.8999938964844
ONGC.NS,2026-07-07,244.17999267578125
ONGC.NS,2026-07-08,247.0
ONGC.NS,2026-07-09,243.6499938964844
ONGC.NS,2026-07-10,244.9600067138672
ONGC.NS,2026-07-13,248.4499969482422
ONWARDTEC.NS,2026-07-06,281.04998779296875
ONWARDTEC.NS,2026-07-07,279.6000061035156
ONWARDTEC.NS,2026-07-08,278.25
ONWARDTEC.NS,2026-07-09,280.20001220703125
ONWARDTEC.NS,2026-07-10,284.3999938964844
ONWARDTEC.NS,2026-07-13,290.45001220703125
ORIENTCEM.NS,2026-07-06,140.85000610351562
ORIENTCEM.NS,2026-07-07,138.52999877929688
ORIENTCEM.NS,2026-07-08,134.10000610351562
ORIENTCEM.NS,2026-07-09,135.5
ORIENTCEM.NS,2026-07-10,137.9499969482422
ORIENTCEM.NS,2026-07-13,136.88999938964844
ORIENTHOT.NS,2026-07-06,138.27000427246094
ORIENTHOT.NS,2026-07-07,137.8800048828125
ORIENTHOT.NS,2026-07-08,129.41000366210938
ORIENTHOT.NS,2026-07-09,135.30999755859375
ORIENTHOT.NS,2026-07-10,133.52999877929688
ORIENTHOT.NS,2026-07-13,133.41000366210938
OSIAHYPER.NS,2026-07-06,3.240000009536743
OSIAHYPER.NS,2026-07-07,3.259999990463257
OSIAHYPER.NS,2026-07-08,3.150000095367432
OSIAHYPER.NS,2026-07-09,3.2100000381469727
OSIAHYPER.NS,2026-07-10,3.220000028610229
OSIAHYPER.NS,2026-07-13,3.180000066757202
OSWALGREEN.NS,2026-07-06,22.600000381469727
OSWALGREEN.NS,2026-07-07,22.5
OSWALGREEN.NS,2026-07-08,21.559999465942383
OSWALGREEN.NS,2026-07-09,21.799999237060547
OSWALGREEN.NS,2026-07-10,22.459999084472656
OSWALGREEN.NS,2026-07-13,22.46999931335449
OSWALPUMPS.NS,2026-07-06,425.75
OSWALPUMPS.NS,2026-07-07,424.2999877929688
OSWALPUMPS.NS,2026-07-08,406.2000122070313
OSWALPUMPS.NS,2026-07-09,410.2000122070313
OSWALPUMPS.NS,2026-07-10,410.2999877929688
OSWALPUMPS.NS,2026-07-13,408.0
PAR.NS,2026-07-06,90.48999786376952
PAR.NS,2026-07-07,91.48999786376952
PAR.NS,2026-07-08,88.88999938964844
PAR.NS,2026-07-09,89.62000274658203
PAR.NS,2026-07-10,89.58000183105469
PAR.NS,2026-07-13,91.68000030517578
PARAGMILK.NS,2026-07-06,233.6699981689453
PARAGMILK.NS,2026-07-07,230.47000122070312
PARAGMILK.NS,2026-07-08,224.66000366210935
PARAGMILK.NS,2026-07-09,227.8699951171875
PARAGMILK.NS,2026-07-10,231.72000122070312
PARAGMILK.NS,2026-07-13,229.4600067138672
PARAS.NS,2026-07-06,1358.4000244140625
PARAS.NS,2026-07-07,1294.5
PARAS.NS,2026-07-08,1276.4000244140625
PARAS.NS,2026-07-09,1216.800048828125
PARAS.NS,2026-07-10,1253.0999755859375
PARAS.NS,2026-07-13,1224.5
PASUPTAC.NS,2026-07-06,61.709999084472656
PASUPTAC.NS,2026-07-07,61.709999084472656
PASUPTAC.NS,2026-07-08,59.43000030517578
PASUPTAC.NS,2026-07-09,58.7599983215332
PASUPTAC.NS,2026-07-10,60.16999816894531
PASUPTAC.NS,2026-07-13,62.040000915527344
PATANJALI.NS,2026-07-06,415.5
PATANJALI.NS,2026-07-07,414.5
PATANJALI.NS,2026-07-08,409.2999877929688
PATANJALI.NS,2026-07-09,412.25
PATANJALI.NS,2026-07-10,413.7999877929688
PATANJALI.NS,2026-07-13,408.8500061035156
PATELENG.NS,2026-07-06,33.349998474121094
PATELENG.NS,2026-07-07,33.459999084472656
PATELENG.NS,2026-07-08,31.63999938964844
PATELENG.NS,2026-07-09,31.559999465942383
PATELENG.NS,2026-07-10,31.75
PATELENG.NS,2026-07-13,31.530000686645508
PATELRMART.NS,2026-07-06,239.25999450683597
PATELRMART.NS,2026-07-07,223.66000366210935
PATELRMART.NS,2026-07-08,215.8800048828125
PATELRMART.NS,2026-07-09,220.25
PATELRMART.NS,2026-07-10,225.44000244140625
PATELRMART.NS,2026-07-13,227.17999267578125
PATINTLOG.NS,2026-07-06,15.869999885559082
PATINTLOG.NS,2026-07-07,15.920000076293944
PATINTLOG.NS,2026-07-08,15.470000267028809
PATINTLOG.NS,2026-07-09,15.84000015258789
PATINTLOG.NS,2026-07-10,15.829999923706056
PATINTLOG.NS,2026-07-13,15.520000457763672
PDMJEPAPER.NS,2026-07-06,86.52999877929688
PDMJEPAPER.NS,2026-07-07,84.9000015258789
PDMJEPAPER.NS,2026-07-08,82.62999725341797
PDMJEPAPER.NS,2026-07-09,82.68000030517578
PDMJEPAPER.NS,2026-07-10,83.87999725341797
PDMJEPAPER.NS,2026-07-13,85.61000061035156
PDSL.NS,2026-07-06,364.3500061035156
PDSL.NS,2026-07-07,360.0
PDSL.NS,2026-07-08,346.04998779296875
PDSL.NS,2026-07-09,349.6499938964844
PDSL.NS,2026-07-10,356.8500061035156
PDSL.NS,2026-07-13,359.3500061035156
PENIND.NS,2026-07-06,171.85000610351562
PENIND.NS,2026-07-07,173.91000366210938
PENIND.NS,2026-07-08,164.77000427246094
PENIND.NS,2026-07-09,170.0399932861328
PENIND.NS,2026-07-10,172.1699981689453
PENIND.NS,2026-07-13,172.33999633789062
PERSISTENT.NS,2026-07-06,4715.7998046875
PERSISTENT.NS,2026-07-07,4884.7998046875
PERSISTENT.NS,2026-07-08,4769.5
PERSISTENT.NS,2026-07-09,4829.89990234375
PERSISTENT.NS,2026-07-10,5053.89990234375
PERSISTENT.NS,2026-07-13,5192.39990234375
PETRONET.NS,2026-07-06,275.5
PETRONET.NS,2026-07-07,279.6000061035156
PETRONET.NS,2026-07-08,271.6000061035156
PETRONET.NS,2026-07-09,277.1499938964844
PETRONET.NS,2026-07-10,278.95001220703125
PETRONET.NS,2026-07-13,278.95001220703125
PFC.NS,2026-07-06,421.1000061035156
PFC.NS,2026-07-07,413.1499938964844
PFC.NS,2026-07-08,403.6000061035156
PFC.NS,2026-07-09,404.1000061035156
PFC.NS,2026-07-10,406.5
PFC.NS,2026-07-13,405.1000061035156
PFIZER.NS,2026-07-06,4577.7001953125
PFIZER.NS,2026-07-07,4538.7001953125
PFIZER.NS,2026-07-08,4532.10009765625
PFIZER.NS,2026-07-09,4590.10009765625
PFIZER.NS,2026-07-10,4731.39990234375
PFIZER.NS,2026-07-13,4736.2998046875
PFS.NS,2026-07-06,30.61000061035156
PFS.NS,2026-07-07,30.770000457763672
PFS.NS,2026-07-08,30.6299991607666
PFS.NS,2026-07-09,30.59000015258789
PFS.NS,2026-07-10,30.65999984741211
PFS.NS,2026-07-13,31.030000686645508
PGHH.NS,2026-07-06,8962.0
PGHH.NS,2026-07-07,9000.0
PGHH.NS,2026-07-08,8899.5
PGHH.NS,2026-07-09,8892.0
PGHH.NS,2026-07-10,8940.0
PGHH.NS,2026-07-13,8906.0
PGHL.NS,2026-07-06,6351.0
PGHL.NS,2026-07-07,6250.5
PGHL.NS,2026-07-08,6262.5
PGHL.NS,2026-07-09,6612.0
PGHL.NS,2026-07-10,6839.0
PGHL.NS,2026-07-13,6867.0
PGIL.NS,2026-07-06,1975.800048828125
PGIL.NS,2026-07-07,1970.699951171875
PGIL.NS,2026-07-08,1951.699951171875
PGIL.NS,2026-07-09,1979.800048828125
PGIL.NS,2026-07-10,1998.0
PGIL.NS,2026-07-13,2049.39990234375
PICCADIL.NS,2026-07-06,669.5499877929688
PICCADIL.NS,2026-07-07,659.4500122070312
PICCADIL.NS,2026-07-08,643.5499877929688
PICCADIL.NS,2026-07-09,649.4500122070312
PICCADIL.NS,2026-07-10,671.7999877929688
PICCADIL.NS,2026-07-13,718.9000244140625
PIDILITIND.NS,2026-07-06,1616.9000244140625
PIDILITIND.NS,2026-07-07,1622.300048828125
PIDILITIND.NS,2026-07-08,1570.4000244140625
PIDILITIND.NS,2026-07-09,1590.4000244140625
PIDILITIND.NS,2026-07-10,1598.5
PIDILITIND.NS,2026-07-13,1580.699951171875
PIGL.NS,2026-07-06,113.98999786376952
PIGL.NS,2026-07-07,112.38999938964844
PIGL.NS,2026-07-08,107.11000061035156
PIGL.NS,2026-07-09,108.69000244140624
PIGL.NS,2026-07-10,114.23999786376952
PIGL.NS,2026-07-13,114.7699966430664
PIIND.NS,2026-07-06,2676.5
PIIND.NS,2026-07-07,2652.300048828125
PIIND.NS,2026-07-08,2572.300048828125
PIIND.NS,2026-07-09,2597.5
PIIND.NS,2026-07-10,2607.39990234375
PIIND.NS,2026-07-13,2569.0
PINELABS.NS,2026-07-06,151.0
PINELABS.NS,2026-07-07,147.9600067138672
PINELABS.NS,2026-07-08,142.07000732421875
PINELABS.NS,2026-07-09,143.2899932861328
PINELABS.NS,2026-07-10,145.27000427246094
PINELABS.NS,2026-07-13,155.13999938964844
PIXTRANS.NS,2026-07-06,1780.01416015625
PIXTRANS.NS,2026-07-07,1737.02392578125
PIXTRANS.NS,2026-07-08,1732.5457763671875
PIXTRANS.NS,2026-07-09,1773.645263671875
PIXTRANS.NS,2026-07-10,1811.1622314453125
PIXTRANS.NS,2026-07-13,1844.4000244140625
PLASTIBLEN.NS,2026-07-06,179.52999877929688
PLASTIBLEN.NS,2026-07-07,176.47999572753906
PLASTIBLEN.NS,2026-07-08,170.1699981689453
PLASTIBLEN.NS,2026-07-09,176.41000366210938
PLASTIBLEN.NS,2026-07-10,182.7700042724609
PLASTIBLEN.NS,2026-07-13,195.7899932861328
PNCINFRA.NS,2026-07-06,242.27999877929688
PNCINFRA.NS,2026-07-07,239.44000244140625
PNCINFRA.NS,2026-07-08,238.17999267578125
PNCINFRA.NS,2026-07-09,241.52999877929688
PNCINFRA.NS,2026-07-10,242.8699951171875
PNCINFRA.NS,2026-07-13,247.4600067138672
PNGSREVA.NS,2026-07-06,422.0499877929688
PNGSREVA.NS,2026-07-07,412.8500061035156
PNGSREVA.NS,2026-07-08,403.1000061035156
PNGSREVA.NS,2026-07-09,414.2000122070313
PNGSREVA.NS,2026-07-10,421.5
PNGSREVA.NS,2026-07-13,406.8500061035156
POCL.NS,2026-07-06,1431.300048828125
POCL.NS,2026-07-07,1428.9000244140625
POCL.NS,2026-07-08,1461.5999755859375
POCL.NS,2026-07-09,1416.5999755859375
POCL.NS,2026-07-10,1425.0
POCL.NS,2026-07-13,1437.0
POLYCAB.NS,2026-07-06,9584.0
POLYCAB.NS,2026-07-07,9401.0
POLYCAB.NS,2026-07-08,9234.0
POLYCAB.NS,2026-07-09,9074.0
POLYCAB.NS,2026-07-10,9210.5
POLYCAB.NS,2026-07-13,9306.5
POLYMED.NS,2026-07-06,1687.800048828125
POLYMED.NS,2026-07-07,1669.699951171875
POLYMED.NS,2026-07-08,1614.300048828125
POLYMED.NS,2026-07-09,1645.9000244140625
POLYMED.NS,2026-07-10,1668.300048828125
POLYMED.NS,2026-07-13,1651.5999755859375
POONAWALLA.NS,2026-07-06,476.3500061035156
POONAWALLA.NS,2026-07-07,471.75
POONAWALLA.NS,2026-07-08,457.9500122070313
POONAWALLA.NS,2026-07-09,463.8500061035156
POONAWALLA.NS,2026-07-10,477.0
POONAWALLA.NS,2026-07-13,485.1000061035156
POWERINDIA.NS,2026-07-06,32360.0
POWERINDIA.NS,2026-07-07,31915.0
POWERINDIA.NS,2026-07-08,31755.0
POWERINDIA.NS,2026-07-09,32610.0
POWERINDIA.NS,2026-07-10,32605.0
POWERINDIA.NS,2026-07-13,31915.0
POWERMECH.NS,2026-07-06,2672.800048828125
POWERMECH.NS,2026-07-07,2592.800048828125
POWERMECH.NS,2026-07-08,2562.60009765625
POWERMECH.NS,2026-07-09,2604.199951171875
POWERMECH.NS,2026-07-10,2640.0
POWERMECH.NS,2026-07-13,2666.199951171875
PRAKASH.NS,2026-07-06,133.0399932861328
PRAKASH.NS,2026-07-07,128.5399932861328
PRAKASH.NS,2026-07-08,126.30999755859376
PRAKASH.NS,2026-07-09,128.22000122070312
PRAKASH.NS,2026-07-10,129.0399932861328
PRAKASH.NS,2026-07-13,128.61000061035156
PRAKASHSTL.NS,2026-07-06,4.230000019073486
PRAKASHSTL.NS,2026-07-07,4.199999809265137
PRAKASHSTL.NS,2026-07-08,4.139999866485596
PRAKASHSTL.NS,2026-07-09,4.130000114440918
PRAKASHSTL.NS,2026-07-10,4.130000114440918
PRAKASHSTL.NS,2026-07-13,4.119999885559082
PRAXIS.NS,2026-07-06,7.78000020980835
PRAXIS.NS,2026-07-07,7.710000038146973
PRAXIS.NS,2026-07-08,7.730000019073486
PRAXIS.NS,2026-07-09,7.840000152587891
PRAXIS.NS,2026-07-10,7.670000076293945
PRAXIS.NS,2026-07-13,7.460000038146973
PRECWIRE.NS,2026-07-06,384.75
PRECWIRE.NS,2026-07-07,373.8999938964844
PRECWIRE.NS,2026-07-08,374.8999938964844
PRECWIRE.NS,2026-07-09,389.25
PRECWIRE.NS,2026-07-10,385.7999877929688
PRECWIRE.NS,2026-07-13,387.1499938964844
PREMIERENE.NS,2026-07-06,1022.9000244140624
PREMIERENE.NS,2026-07-07,1024.5
PREMIERENE.NS,2026-07-08,1043.9000244140625
PREMIERENE.NS,2026-07-09,1089.199951171875
