ticker,name,sector,price,market_cap,pe,pb,roe_pct,de,eps,earnings_yield,dividend_yield_pct,profit_margin,rev_growth,ni_growth,debt_growth,years_of_data,revenue_y0,revenue_y1,revenue_y2,revenue_y3,net_income_y0,net_income_y1,net_income_y2,net_income_y3,total_debt_y0,total_debt_y1,total_debt_y2,total_debt_y3,equity_y0,equity_y1,equity_y2,equity_y3,roe_y0,roe_y1,roe_y2,roe_y3,de_y0,de_y1,de_y2,de_y3,cash_conversion,earnings_spike,non_op_pct,quality_pass,graham_pass,greenblatt_pass,dorsey_pass,trajectory_pass,score,updated_date
20MICRONS.NS,20 Microns Limited,Basic Materials,185.53,6546704896.0,9.790501,1.3543818,14.48,32.043,18.95,10.21,68.0,0.07006,4.5,7.13,-5.35,5,9538326000.0,9127852000.0,7759804000.0,7007562000.0,668256000.0,623763000.0,560698000.0,418191000.0,1560040000.0,1648262000.0,1218548000.0,1078292000.0,4836189000.0,4293638000.0,3529537000.0,2935786000.0,13.82,14.53,15.89,14.24,32.26,38.39,34.52,36.73,1.55,1.13,-53.47,True,True,False,False,True,2,2026-06-22
21STCENMGM.NS,Twentyfirst Century Management Services Limited,Financial Services,32.8,344400000.0,,1.0416005,-57.21,,-22.9,,,0.0,,-294.91,,5,-168779000.0,1128817000.0,349546000.0,-135208000.0,-240474000.0,123377000.0,321731000.0,-180636000.0,,,0.0,100000000.0,330570000.0,510134000.0,532669000.0,206995000.0,-72.75,24.19,60.4,-87.27,,,,48.31,,-1.08,,True,False,False,False,False,0,2026-06-22
360ONE.NS,360 One Wam Limited,Financial Services,1149.1,467321749504.0,39.352737,4.7379117,14.39,161.977,29.2,2.54,157.0,0.27163,19.08,19.78,43.3,5,31381300000.0,26353100000.0,20061200000.0,16471500000.0,12161700000.0,10153000000.0,8042100000.0,6579300000.0,157996300000.0,110255300000.0,93511600000.0,67812400000.0,98355500000.0,70647100000.0,34497300000.0,31219500000.0,12.37,14.37,23.31,21.07,160.64,156.06,271.07,217.21,-2.4,1.34,-9.82,False,False,False,False,False,0,2026-06-22
3BBLACKBIO.NS,3B Blackbio Dx Limited,,1202.0,,,3.0949707,19.89,0.937,,,,0.41280997,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,1,2026-06-22
3IINFOLTD.NS,3i Infotech Limited,Technology,17.35,3598455296.0,9.532967,0.9732429,10.26,16.298,1.82,10.49,,0.05114,-4.46,39.88,-3.05,5,6933600000.0,7257600000.0,8138800000.0,7291100000.0,354600000.0,253500000.0,-3135800000.0,13700000.0,615700000.0,635100000.0,844800000.0,992400000.0,3811800000.0,3068800000.0,2934400000.0,6428200000.0,9.3,8.26,-106.86,0.21,16.15,20.7,28.79,15.44,-1.23,1.4,91.0,False,True,False,False,True,2,2026-06-22
3MINDIA.NS,3M India Limited,Industrials,33220.0,374225633280.0,71.63342,21.262787,28.9,9.6,463.75,1.4,48.0,0.10262,14.49,9.71,70.54,5,50897600000.0,44455600000.0,41868741000.0,39572834000.0,5223200000.0,4760700000.0,5834168000.0,4510192000.0,1697500000.0,995353000.0,181778000.0,267474000.0,17681500000.0,18464969000.0,21469034000.0,16774704000.0,29.54,25.78,27.17,26.89,9.6,5.39,0.85,1.59,0.98,0.99,-76.73,True,False,False,True,True,2,2026-06-22
3PLAND.NS,3P Land Holdings Ltd,,32.25,,,,,,,,,,4.47,4.31,,5,46700000.0,44700000.0,28792000.0,18458000.0,21800000.0,20900000.0,18079000.0,15352000.0,,,,,1046600000.0,1397045000.0,987150000.0,660642000.0,2.08,1.5,1.83,2.32,,,,,0.03,1.12,-33.49,False,False,False,False,False,0,2026-06-22
500012.BO,The Andhra Petrochemicals Limited,,106.7,9066469376.0,13.749999,1.6315483,,,,7.27,,,-9.18,-13.57,-4.12,5,4558028000.0,5018875000.0,7886735000.0,6829816000.0,-156694000.0,-181306000.0,634047000.0,204080000.0,822236000.0,857587000.0,836899000.0,884831000.0,5053547000.0,5207406000.0,5556933000.0,5052285000.0,-3.1,-3.48,11.41,4.04,16.27,16.47,15.06,17.51,,-0.25,,True,False,False,False,False,0,2026-06-22
500014.BO,"500014.BO,0P0000CCU3,16206",,7.76,,43.11111,0.6195114,,,,2.32,,,-47.96,281.59,3.86,5,529918000.0,1018296000.0,679594000.0,605005000.0,18839000.0,4937000.0,2854000.0,6181000.0,10124000.0,9748000.0,11792000.0,4991000.0,719218000.0,699406000.0,697380000.0,684105000.0,2.62,0.71,0.41,0.9,1.41,1.39,1.69,0.73,10.21,4.84,,False,False,False,False,False,0,2026-06-22
500016.BO,"500016.BO,0P0000B6SY,8424",,10.05,344590400.0,,1.2823786,,,,,,,6.05,-21.76,-0.75,5,251036000.0,236712000.0,146115000.0,18961000.0,8090000.0,10340000.0,-44981000.0,-89223000.0,1184383000.0,1193326000.0,1213686000.0,1217823000.0,283457000.0,275367000.0,265666000.0,310339000.0,2.85,3.75,-16.93,-28.75,417.84,433.36,456.85,392.42,1.06,0.78,-398.17,True,False,False,False,True,1,2026-06-22
500028.BO,"500028.BO,0P0000PT44,21594",,30.55,1717704320.0,27.276785,0.81536245,,,,3.67,,,-4.13,-3.33,-14.63,5,676531000.0,705686000.0,615315000.0,478014000.0,71550000.0,74012000.0,64569000.0,50752000.0,364300000.0,426741000.0,505969000.0,544950000.0,2131168000.0,2059618000.0,1985606000.0,1921037000.0,3.36,3.59,3.25,2.64,17.09,20.72,25.48,28.37,1.78,1.03,1.58,True,False,False,False,False,0,2026-06-22
500058.BO,"500058.BO,0P0000AZ0F,123312",,16.26,1466739840.0,13.549999,-2.631068,,,,7.38,,,-23.15,8.93,1.6,5,2454774000.0,3194164000.0,2666510000.0,4633747000.0,113228000.0,103943000.0,74448000.0,121355000.0,1117023000.0,1099388000.0,1188808000.0,1358074000.0,-340195000.0,-453518000.0,-557490000.0,-631939000.0,,,,,,,,,-0.25,1.27,,False,True,False,False,False,1,2026-06-22
500069.BO,Quest Capital Markets Limited,,385.5,3921383168.0,18.832438,0.2360631,,,,5.31,,,10.75,19.89,,5,271401000.0,245058000.0,208521000.0,281839000.0,235295000.0,196257000.0,201517000.0,188628000.0,,,,,10506350000.0,13233334000.0,9864216000.0,6736729000.0,2.24,1.48,2.04,2.8,,,,,-0.31,1.18,-30.17,False,False,False,False,False,0,2026-06-22
500142.BO,"500142.BO,0P0000CF52,1095",,7.7,95233600.0,17.11111,2.541254,,,,5.84,,,17.93,-112.62,,4,2309000.0,1958000.0,1658000.0,1410000.0,-328000.0,2600000.0,-8004000.0,9458000.0,,,,,33427000.0,33748000.0,31160000.0,39156000.0,-0.98,7.7,-25.69,24.15,,,,,,-0.13,,True,False,False,False,False,0,2026-06-22
500143.BO,"500143.BO,0P0000BMJR,6946",,185.6,584974080.0,2.6401138,1.1991833,,,,37.88,,,-39.25,-58.78,-100.0,5,1126764000.0,1854878000.0,1614332000.0,761035000.0,32359000.0,78510000.0,201287000.0,-37577000.0,0.0,6237000.0,8976000.0,10133000.0,575497000.0,542091000.0,464331000.0,263793000.0,5.62,14.48,43.35,-14.24,,1.15,1.93,3.84,14.03,0.23,-3.48,True,True,False,False,False,1,2026-06-22
500166.BO,Goodricke Group Limited,,186.8,4075826688.0,,1.6725912,,,,,,,-13.79,27.37,-75.74,5,8012900000.0,9294400000.0,8239780000.0,8821950000.0,255500000.0,200600000.0,-693040000.0,-3230000.0,186100000.0,767180000.0,1255010000.0,676550000.0,3035000000.0,2705490000.0,2412350000.0,3108890000.0,8.42,7.41,-28.73,-0.1,6.13,28.36,52.02,21.76,2.65,1.27,80.94,False,False,False,False,True,1,2026-06-22
500170.BO,"500170.BO,0P0000CBTW,5675",,33.81,593040960.0,,0.6720468,,,,,,,-6.92,130.54,-2.3,5,1605600000.0,1725000000.0,1853800000.0,2876918000.0,-107200000.0,-46500000.0,-63400000.0,155592000.0,381864000.0,390838000.0,405862000.0,313592000.0,726767000.0,834048000.0,880411000.0,960651000.0,-14.75,-5.58,-7.2,16.2,52.54,46.86,46.1,32.64,,,,True,False,False,False,True,1,2026-06-22
500192.BO,"500192.BO,0P0000EQID,14022",,3.03,241712192.0,,-2.8029602,,,,,,,,-3.45,0.22,5,3164000.0,0.0,589000.0,5601000.0,-108045000.0,-111900000.0,-115738000.0,-125825000.0,1613700000.0,1610200000.0,1590953000.0,1596337000.0,-145800000.0,-37700000.0,74156000.0,189895000.0,,,-156.07,-66.26,,,2145.41,840.64,,,,True,False,False,False,False,0,2026-06-22
500202.BO,"500202.BO,0P0000BHSE,2484",,8.85,130097664.0,,1.1785858,,,,,,,-3.91,-117.92,,5,5213000.0,5425000.0,5466000.0,5140000.0,210000.0,-1172000.0,-1532000.0,-848000.0,,,,,93764000.0,104781000.0,110383000.0,111856000.0,0.22,-1.12,-1.39,-0.76,,,,,-19.48,,,False,False,False,False,False,0,2026-06-22
500206.BO,Margo Finance Limited,,45.51,212209936.0,35.834644,0.1163635,,,,2.79,,,44.88,209.38,,5,19622000.0,13544000.0,8115000.0,-300000.0,10714000.0,3463000.0,2428000.0,-5732000.0,,,,,1246817000.0,1245878000.0,1678651000.0,582238000.0,0.86,0.28,0.14,-0.98,,,,,0.42,3.64,-47.84,False,False,False,False,False,0,2026-06-22
500213.BO,"500213.BO,0P0000BA3K,4427",,619.8,5052541440.0,19.663706,3.2527578,,,,5.09,,,-1.7,-31.93,-19.65,5,2316310000.0,2356274000.0,2173279000.0,1811478000.0,184819000.0,271517000.0,225030000.0,283859000.0,10981000.0,13667000.0,14485000.0,2914000.0,1793180000.0,1653671000.0,1424674000.0,1231748000.0,10.31,16.42,15.8,23.05,0.61,0.83,1.02,0.24,1.35,0.74,-35.91,True,False,False,False,False,0,2026-06-22
500220.BO,"500220.BO,0P0000B9YG,4123",,175.9,1240279680.0,16.020037,2.1171598,,,,6.24,,,24.37,77.05,87.61,5,2286840000.0,1838753000.0,1715793000.0,1670701000.0,132537000.0,74858000.0,161910000.0,199461000.0,420097000.0,223923000.0,128317000.0,83514000.0,768911000.0,636374000.0,564799000.0,473359000.0,17.24,11.76,28.67,42.14,54.64,35.19,22.72,17.64,0.23,1.12,-47.41,False,False,False,False,False,0,2026-06-22
500239.BO,"500239.BO,0P0000EENP,25397",,26.2,671710400.0,,2.9359033,,,,,,,-74.58,39.85,12.44,4,641368000.0,2523222000.0,5106983000.0,5606105000.0,-358181000.0,-256110000.0,-279839000.0,-83906000.0,2454468000.0,2182850000.0,1999231000.0,2249089000.0,-84067000.0,228787000.0,464186000.0,733399000.0,,-111.94,-60.29,-11.44,,954.1,430.7,306.67,,,,True,False,False,False,False,0,2026-06-22
500240.BO,Kinetic Engineering Limited,,185.1,4151848704.0,91.63367,10.214105,,,,1.09,,,10.75,-83.96,14.9,5,1571900000.0,1419300000.0,1430658000.0,1352450000.0,10300000.0,64200000.0,52113000.0,30873000.0,705800000.0,614276000.0,374411000.0,565302000.0,1490500000.0,1031010000.0,597964000.0,287222000.0,0.69,6.23,8.72,10.75,47.35,59.58,62.61,196.82,-18.43,0.18,,False,False,False,False,False,0,2026-06-22
500246.BO,"500246.BO,0P0000BUO8,3183",,156.2,740188032.0,,9.401709,,,,,,,,-123.1,-100.0,5,0.0,0.0,3124000.0,9722000.0,1075000.0,-4653000.0,-8146000.0,60817000.0,0.0,240000.0,0.0,0.0,80829000.0,82766000.0,77089000.0,85234000.0,1.33,-5.62,-10.57,71.35,,0.29,,,-2.88,,,False,False,False,False,False,0,2026-06-22
500248.BO,Krishna Filament Industries Limited,,4.56,37662180.0,,-1.3681368,,,,,,,,-163.64,0.0,5,0.0,0.0,0.0,0.0,-35000.0,55000.0,-221000.0,272000.0,28465000.0,28465000.0,28465000.0,28465000.0,-28462000.0,-28428000.0,-28483000.0,-28263000.0,,,,,,,,,,-0.64,,True,False,False,False,False,0,2026-06-22
500270.BO,"500270.BO,0P00019VQA,2321",,181.75,4164146944.0,,1.2544259,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
500277.BO,"500277.BO,0P0000AVEE,2178",,10.75,178801520.0,,-3.9977689,,,,,,,107.56,-353.18,,5,131211000.0,63217000.0,67320000.0,144074580.0,2985000.0,-1179000.0,-4244000.0,4496490.0,0.0,0.0,0.0,0.0,-41818000.0,-45026100.0,-43827460.0,-40837180.0,,,,,,,,,0.26,,24.09,False,False,False,False,False,0,2026-06-22
500285.BO,"500285.BO,0P0000AZXM,5977282",,56.72,86560366592.0,,-2.8607457,,,,,,,-25.16,-114.84,-21.58,4,50737150000.0,67789640000.0,85719980000.0,64098270000.0,627680000.0,-4228300000.0,-15127650000.0,-17440790000.0,42180070000.0,53787830000.0,73490300000.0,83322240000.0,-19423750000.0,-52173380000.0,-58503100000.0,-43400680000.0,,,,,,,,,-26.91,,,False,False,False,False,False,0,2026-06-22
500298.BO,"500298.BO,0P0000CCSN,8365",,1139.1,7000965632.0,670.0588,0.3584077,,,,0.15,,,36.54,1.28,,5,267237000.0,195715000.0,19109000.0,18915000.0,106891000.0,105543000.0,-3655000.0,3752507000.0,,,,0.0,9169179000.0,11635609000.0,10547533000.0,5573284000.0,1.17,0.91,-0.03,67.33,,,,,-0.81,1.01,-3.32,False,False,False,False,False,0,2026-06-22
500319.BO,"500319.BO,0P0000CJN2,5340",,111.6,1980453632.0,5.8124995,0.90402436,,,,17.2,,,-6.4,-18.97,-9.55,5,5107700000.0,5456900000.0,5132932000.0,4306942000.0,311000000.0,383800000.0,327435000.0,300100000.0,1918400000.0,2120845000.0,2087812000.0,2231598000.0,2919700000.0,2576658000.0,2144751000.0,1817018000.0,10.65,14.9,15.27,16.52,65.71,82.31,97.35,122.82,-1.19,0.87,-114.02,False,True,False,False,False,1,2026-06-22
500322.BO,"500322.BO,0P0000AOJ4,299",,223.8,1795189376.0,,-1.0606534,,,,,,,,,51.28,4,,1201171000.0,388576000.0,0.0,,-550163000.0,-598535000.0,2027474000.0,3493435000.0,2309265000.0,1405000000.0,,-1692534000.0,-1142681000.0,-620536000.0,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
500346.BO,"500346.BO,0P0000AM3F,4984",,68.06,818326208.0,7.2404256,2.8384352,,,,13.81,,,55.96,-886.05,,5,268480000.0,172143000.0,150459000.0,105811000.0,29760000.0,-3786000.0,101522000.0,-156246000.0,,0.0,0.0,0.0,304528000.0,285506000.0,288307000.0,186417000.0,9.77,-1.33,35.21,-83.82,,,,,-2.25,0.29,,False,False,False,False,False,0,2026-06-22
500357.BO,"500357.BO,0P0000BP69,629",,15.19,146807248.0,,-0.5139223,,,,,,,-88.27,-15.6,11.07,4,66513000.0,566984000.0,770465000.0,794751000.0,-164436000.0,-194832000.0,-55213000.0,26262000.0,513975000.0,462728000.0,327861000.0,217931000.0,-450098000.0,-185662000.0,8275000.0,61836000.0,,,-667.23,42.47,,,3962.07,352.43,,,,True,False,False,False,False,0,2026-06-22
500360.BO,"500360.BO,0P0000AYDK,11774",,146.15,871974720.0,,3.7758026,,,,,,,-30.21,-574.27,436.54,4,419864000.0,601581000.0,395726000.0,361364000.0,-23258000.0,4904000.0,-13525000.0,-10556000.0,67062000.0,12499000.0,34259000.0,21723000.0,195827000.0,219012000.0,214184000.0,224602000.0,-11.88,2.24,-6.31,-4.7,34.25,5.71,16.0,9.67,,-4.74,,True,False,False,False,False,0,2026-06-22
500370.BO,Salora International Limited,,58.92,531298720.0,,0.92002124,,,,,,,-59.53,207.26,-14.95,5,610745000.0,1509030000.0,1577137000.0,1157242000.0,-40746000.0,-13261000.0,-20874000.0,-89694000.0,188472000.0,221603000.0,158116000.0,181404000.0,509954000.0,550480000.0,564040000.0,584877000.0,-7.99,-2.41,-3.7,-15.34,36.96,40.26,28.03,31.02,,,,True,False,False,False,True,1,2026-06-22
500388.BO,"500388.BO,0P0000C3FI,492",,40.1,542220160.0,,1.6582582,,,,,,,35.19,1624.93,30.79,5,2280836000.0,1687084000.0,1443522000.0,1778769000.0,194469000.0,11274000.0,3804000.0,125622000.0,419688000.0,320892000.0,258493000.0,286191000.0,528434000.0,344447000.0,326979000.0,323159000.0,36.8,3.27,1.16,38.87,79.42,93.16,79.05,88.56,0.0,25.8,67.19,False,False,False,False,False,0,2026-06-22
500421.BO,"500421.BO,0P0000CF2T,8806",,21.27,913833664.0,,-6.279894,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0,2026-06-22
500422.BO,Transchem Limited,,38.0,476816384.0,8.463252,0.60181814,,,,11.82,,,,-17.81,,5,0.0,26304000.0,4100000.0,0.0,42951000.0,52259000.0,42034000.0,12371000.0,,,,,835772000.0,793154000.0,756460000.0,658422000.0,5.14,6.59,5.56,1.88,,,,,-0.36,0.91,,False,True,False,False,False,1,2026-06-22
500426.BO,UTL Industries Limited,,3.74,124119752.0,,2.9310343,,,,,,,67.96,-156.56,0.0,5,2684000.0,1598000.0,732500.0,390000.0,578000.0,-1022000.0,-2268000.0,-968000.0,656000.0,656000.0,156140.0,389760.0,41591000.0,41013000.0,42035600.0,44303900.0,1.39,-2.49,-5.4,-2.18,1.58,1.6,0.37,0.88,0.1,,-0.17,False,False,False,False,False,0,2026-06-22
